num_context_tokens,num_decode_tokens,latency_ms
0,16,8.158
0,16,8.137
0,16,8.120
0,16,8.106
0,16,8.157
0,16,8.204
0,16,8.077
0,16,8.158
0,16,8.129
0,16,8.165
0,16,8.123
0,16,8.134
0,16,8.138
0,16,8.149
0,16,8.168
0,16,8.124
0,16,8.169
0,16,8.103
0,16,8.130
0,16,8.127
0,16,8.139
0,16,8.170
0,16,8.112
0,16,8.182
0,16,8.111
0,16,8.165
0,16,8.115
0,16,8.164
0,16,8.117
0,16,8.172
0,16,8.144
0,16,8.150
0,16,8.145
0,16,8.147
0,16,8.120
0,16,8.124
0,16,8.168
0,16,8.175
0,16,8.104
0,16,8.154
0,16,8.133
0,16,8.199
0,16,8.113
0,16,8.122
0,16,8.147
0,16,8.144
0,16,8.139
0,16,8.141
0,16,8.190
0,16,8.155
0,16,8.128
0,16,8.148
0,16,8.143
0,16,8.174
0,16,8.122
0,16,8.139
0,16,8.155
0,16,8.142
0,16,8.130
0,16,8.141
0,16,8.148
0,16,8.179
0,16,8.131
0,16,8.157
0,16,8.130
0,16,8.161
0,16,8.133
0,16,8.148
0,16,8.144
0,16,8.308
0,16,7.987
0,16,8.113
0,16,8.227
0,16,8.101
0,16,8.129
0,16,8.162
0,16,8.139
0,16,8.155
0,16,8.153
0,16,8.115
0,16,8.173
0,16,8.132
0,16,8.143
0,16,8.146
0,16,8.106
0,16,8.200
0,16,8.130
0,16,8.123
0,16,8.145
0,16,8.193
0,16,8.155
0,16,8.104
0,16,8.168
0,16,8.144
0,16,8.141
0,16,8.181
0,16,8.132
0,16,8.171
0,16,8.104
0,16,8.143
0,16,8.158
0,16,8.165
0,16,8.152
0,16,8.118
0,16,8.189
0,16,8.143
0,16,8.115
0,16,8.144
0,16,8.146
0,16,8.162
0,16,8.160
0,16,8.141
0,16,8.173
0,16,8.168
0,16,8.107
0,16,8.159
0,16,8.158
0,16,8.188
0,16,8.078
0,16,8.143
0,16,8.160
0,16,8.168
0,16,8.119
0,16,8.164
0,16,8.163
0,16,8.165
0,16,8.096
0,16,8.167
0,16,8.191
0,16,8.123
0,16,8.164
0,16,8.138
0,16,8.175
0,16,8.154
0,16,8.131
0,16,8.124
0,16,8.172
0,16,8.230
0,16,8.119
0,16,8.140
0,16,8.125
0,16,8.184
0,16,8.154
0,16,8.161
0,16,8.154
0,16,8.155
0,16,8.140
0,16,8.149
0,16,8.135
0,16,8.198
0,16,8.139
0,16,8.146
0,16,8.121
0,16,8.207
0,16,8.127
0,16,8.212
0,16,8.109
0,16,8.206
0,16,8.127
0,16,8.137
0,16,8.174
0,16,8.173
0,16,8.154
0,16,8.139
0,16,8.152
0,16,8.169
0,16,8.142
0,16,8.148
0,16,8.164
0,16,8.223
0,16,8.093
0,16,8.160
0,16,8.166
0,16,8.191
0,16,8.137
0,16,8.150
0,16,8.170
0,16,8.185
0,16,8.144
0,16,8.143
0,16,8.187
0,16,8.209
0,16,8.100
0,16,8.185
0,16,8.158
0,16,8.157
0,16,8.151
0,16,8.157
0,16,8.187
0,16,8.156
0,16,8.172
0,16,8.150
0,16,8.180
0,16,8.172
0,16,8.153
0,16,8.167
0,16,8.179
0,16,8.221
0,16,8.135
0,16,8.162
0,16,8.173
0,16,8.188
0,16,8.175
0,16,8.161
0,16,8.180
0,16,8.213
0,16,8.137
0,16,8.179
0,16,8.196
0,16,8.170
0,16,8.162
0,16,8.209
0,16,8.166
0,16,8.188
0,16,8.167
0,16,8.177
0,16,8.203
0,16,8.183
0,16,8.166
0,16,8.181
0,16,8.193
0,16,8.204
0,16,8.167
0,16,8.202
0,16,8.465
0,16,7.914
0,16,8.168
0,16,8.200
0,16,8.166
0,16,8.200
0,16,8.186
0,16,8.181
0,16,8.170
0,16,8.222
0,16,8.150
0,16,8.184
0,16,8.170
0,16,8.255
0,16,8.155
0,16,8.159
0,16,8.197
0,16,8.206
0,16,8.147
0,16,8.189
0,16,8.173
0,16,8.219
0,16,8.170
0,16,8.158
0,16,8.215
0,16,8.212
0,16,8.160
0,16,8.204
0,16,8.154
0,16,8.202
0,16,8.199
0,16,8.174
0,16,8.195
0,16,8.191
0,16,8.171
0,16,8.185
0,16,8.165
0,16,8.218
0,16,8.143
0,16,8.197
0,16,8.183
0,16,8.275
0,16,8.123
0,16,8.169
0,16,8.192
0,16,8.221
0,16,8.186
0,16,8.178
0,16,8.209
0,16,8.183
0,16,8.166
0,16,8.176
0,16,8.190
0,16,8.230
0,16,8.145
0,16,8.177
0,16,8.210
0,16,8.215
0,16,8.194
0,16,8.190
0,16,8.182
0,16,8.211
0,16,8.194
0,16,8.175
0,16,8.191
0,16,8.213
0,16,8.171
0,16,8.225
0,16,8.143
0,16,8.219
0,16,8.172
0,16,8.199
0,16,8.187
0,16,8.212
0,16,8.192
0,16,8.160
0,16,8.236
0,16,8.208
0,16,8.171
0,16,8.196
0,16,8.192
0,16,8.189
0,16,8.204
0,16,8.182
0,16,8.194
0,16,8.219
0,16,8.198
0,16,8.185
0,16,8.200
0,16,8.251
0,16,8.132
0,16,8.205
0,16,8.188
0,16,8.234
0,16,8.151
0,16,8.259
0,16,8.153
0,16,8.220
0,16,8.193
0,16,8.170
0,16,8.204
0,16,8.222
0,16,8.162
0,16,8.206
0,16,8.203
0,16,8.227
0,16,8.151
0,16,8.200
0,16,8.228
0,16,8.559
0,16,7.854
0,16,8.181
0,16,8.186
0,16,8.241
0,16,8.168
0,16,8.187
0,16,8.247
0,16,8.227
0,16,8.140
0,16,8.209
0,16,8.169
0,16,8.243
0,16,8.214
0,16,8.153
0,16,8.192
0,16,8.249
0,16,8.200
0,16,8.192
0,16,8.214
0,16,8.227
0,16,8.152
0,16,8.214
0,16,8.222
0,16,8.239
0,16,8.140
0,16,8.222
0,16,8.225
0,16,8.247
0,16,8.176
0,16,8.172
0,16,8.442
0,16,8.035
0,16,8.174
0,16,8.208
0,16,8.208
0,16,8.198
0,16,8.175
0,16,8.229
0,16,8.200
0,16,8.251
0,16,8.184
0,16,8.186
0,16,8.241
0,16,8.231
0,16,8.190
0,16,8.194
0,16,8.207
0,16,8.230
0,16,8.195
0,16,8.192
0,16,8.222
0,16,8.241
0,16,8.179
0,16,8.209
0,16,8.181
0,16,8.271
0,16,8.179
0,16,8.206
0,16,8.204
0,16,8.239
0,16,8.205
0,16,8.245
0,16,8.157
0,16,8.241
0,16,8.195
0,16,8.180
0,16,8.235
0,16,8.234
0,16,8.199
0,16,8.198
0,16,8.221
0,16,8.229
0,16,8.185
0,16,8.218
0,16,8.219
0,16,8.233
0,16,8.196
0,16,8.211
0,16,8.192
0,16,8.238
0,16,8.223
0,16,8.187
0,16,8.216
0,16,8.233
0,16,8.208
0,16,8.180
0,16,8.218
0,16,8.253
0,16,8.180
0,16,8.219
0,16,8.194
0,16,8.217
0,16,8.234
0,16,8.217
0,16,8.216
0,16,8.292
0,16,8.150
0,16,8.201
0,16,8.265
0,16,8.192
0,16,8.200
0,16,8.213
0,16,8.210
0,16,8.231
0,16,8.204
0,16,8.207
0,16,8.237
0,16,8.251
0,16,8.191
0,16,8.230
0,16,8.188
0,16,8.275
0,16,8.172
0,16,8.227
0,16,8.224
0,16,8.245
0,16,8.196
0,16,8.216
0,16,8.212
0,16,8.250
0,16,8.206
0,16,8.212
0,16,8.205
0,16,8.251
0,16,8.224
0,16,8.209
0,16,8.219
0,16,8.245
0,16,8.212
0,16,8.209
0,16,8.270
0,16,8.226
0,16,8.234
0,16,8.233
0,16,8.254
0,16,8.245
0,16,8.205
0,16,8.225
0,16,8.236
0,16,8.240
0,16,8.250
0,16,8.219
0,16,8.234
0,16,8.284
0,16,8.181
0,16,8.203
0,16,8.247
0,16,8.256
0,16,8.258
0,16,8.164
0,16,8.237
0,16,8.268
0,16,8.202
0,16,8.219
0,16,8.222
0,16,8.263
0,16,8.231
0,16,8.210
0,16,8.244
0,16,8.257
0,16,8.207
0,16,8.218
0,16,8.284
0,16,8.266
0,16,8.163
0,16,8.222
0,16,8.233
0,16,8.268
0,16,8.211
0,16,8.239
0,16,8.247
0,16,8.232
0,16,8.245
0,16,8.237
0,16,8.217
0,16,8.286
0,16,8.191
0,16,8.271
0,16,8.234
0,16,8.229
0,16,8.220
0,16,8.262
0,16,8.197
0,16,8.281
0,16,8.201
0,16,8.259
0,16,8.223
0,16,8.300
0,16,8.210
0,16,8.209
0,16,8.302
0,16,8.228
0,16,8.175
0,16,8.243
0,16,8.249
0,16,8.257
0,16,8.217
0,16,8.225
0,16,8.246
0,16,8.239
0,16,8.240
0,16,8.225
0,16,8.247
0,16,8.267
0,16,8.220
0,16,8.210
0,16,8.251
0,16,8.276
0,16,8.217
0,16,8.226
0,16,8.227
0,16,8.247
0,16,8.225
0,16,8.245
0,16,8.220
0,16,8.256
0,16,8.239
0,16,8.211
0,16,8.243
0,16,8.293
0,16,8.207
0,16,8.219
0,16,8.231
0,16,8.452
0,16,8.028
0,16,8.253
0,16,8.229
0,16,8.228
0,16,8.429
0,16,8.044
0,16,8.230
0,16,8.304
0,16,8.184
0,16,8.209
0,16,8.247
0,16,8.274
0,16,8.240
0,16,8.252
0,16,8.246
0,16,8.263
0,16,8.243
0,16,8.199
0,16,8.254
0,16,8.256
0,16,8.244
0,16,8.236
0,16,8.247
0,16,8.291
0,16,8.226
0,16,8.268
0,16,8.254
0,16,8.260
0,16,8.272
0,16,8.333
0,16,8.186
0,16,8.290
0,16,8.243
0,16,8.258
0,16,8.266
0,16,8.276
0,16,8.244
0,16,8.272
0,16,8.272
0,16,8.288
0,16,8.232
0,16,8.260
0,16,8.284
0,16,8.280
0,16,8.249
0,16,8.213
0,16,8.293
0,16,8.220
0,16,8.226
0,16,8.219
0,16,8.220
0,16,8.231
0,16,8.209
0,16,8.265
0,16,8.197
0,16,8.283
0,16,8.153
0,16,8.225
0,16,8.202
0,16,8.229
0,16,8.212
0,16,8.210
0,16,8.216
0,16,8.250
0,16,8.201
0,16,8.227
0,16,8.210
0,16,8.264
0,16,8.199
0,16,8.220
0,16,8.219
0,16,8.247
0,16,8.208
0,16,8.213
0,16,8.242
0,16,8.229
0,16,8.213
0,16,8.219
0,16,8.232
0,16,8.230
0,16,8.211
0,16,8.221
0,16,8.260
0,16,8.244
0,16,8.199
0,16,8.220
0,16,8.233
0,16,8.268
0,16,8.164
0,16,8.227
0,16,8.230
0,16,8.264
0,16,8.213
0,16,8.209
0,16,8.234
0,16,8.231
0,16,8.231
0,16,8.211
0,16,8.254
0,16,8.235
0,16,8.205
0,16,8.222
0,16,8.237
0,16,8.241
0,16,8.181
0,16,8.260
0,16,8.214
0,16,8.294
0,16,8.176
0,16,8.217
0,16,8.227
0,16,8.256
0,16,8.206
0,16,8.228
0,16,8.248
0,16,8.245
0,16,8.211
0,16,8.221
0,16,8.261
0,16,8.238
0,16,8.221
0,16,8.215
0,16,8.251
0,16,8.239
0,16,8.199
0,16,8.241
0,16,8.231
0,16,8.268
0,16,8.228
0,16,8.220
0,16,8.264
0,16,8.235
0,16,8.205
0,16,8.216
0,16,8.251
0,16,8.258
0,16,8.228
0,16,8.226
0,16,8.239
0,16,8.260
0,16,8.215
0,16,8.234
0,16,8.238
0,16,8.269
0,16,8.186
0,16,8.258
0,16,8.233
0,16,8.296
0,16,8.184
0,16,8.271
0,16,8.197
0,16,8.240
0,16,8.246
0,16,8.224
0,16,8.238
0,16,8.281
0,16,8.222
0,16,8.218
0,16,8.241
0,16,8.268
0,16,8.223
0,16,8.207
0,16,8.261
0,16,8.245
0,16,8.221
0,16,8.231
0,16,8.250
0,16,8.265
0,16,8.239
0,16,8.211
0,16,8.234
0,16,8.266
0,16,8.184
0,16,8.305
0,16,8.190
0,16,8.266
0,16,8.213
0,16,8.241
0,16,8.235
0,16,8.277
0,16,8.185
0,16,8.255
0,16,8.239
0,16,8.256
0,16,8.214
0,16,8.212
0,16,8.261
0,16,8.253
0,16,8.222
0,16,8.237
0,16,8.242
0,16,8.278
0,16,8.217
0,16,8.231
0,16,8.267
0,16,8.237
0,16,8.229
0,16,8.257
0,16,8.233
0,16,8.260
0,16,8.224
0,16,8.747
0,16,7.758
0,16,8.270
0,16,8.204
0,16,8.225
0,16,8.241
0,16,8.278
0,16,8.245
0,16,8.206
0,16,8.243
0,16,8.260
0,16,8.267
0,16,8.201
0,16,8.238
0,16,8.284
0,16,8.230
0,16,8.256
0,16,8.226
0,16,8.272
0,16,8.223
0,16,8.229
0,16,8.253
0,16,8.245
0,16,8.250
0,16,8.231
0,16,8.291
0,16,8.214
0,16,8.269
0,16,8.229
0,16,8.234
0,16,8.287
0,16,8.195
0,16,8.246
0,16,8.236
0,16,8.269
0,16,8.227
0,16,8.230
0,16,8.273
0,16,8.263
0,16,8.199
0,16,8.280
0,16,8.720
0,15,7.718
0,15,8.165
0,15,8.274
2033,15,50.780
2033,15,53.386
2034,14,56.015
2034,14,56.343
2034,14,52.172
2033,15,53.126
2034,14,56.282
2034,14,56.526
2034,14,51.392
2033,15,52.773
2034,14,55.636
2034,14,56.371
2034,14,52.285
2033,15,53.673
2034,14,55.139
2034,14,56.509
2034,14,51.840
2033,15,53.434
2034,14,54.501
2034,14,56.287
2034,14,51.412
2033,15,53.502
2034,14,56.608
2034,14,56.442
2034,14,52.404
2033,15,53.347
2034,14,55.187
2034,14,56.461
2034,14,47.904
2033,15,51.603
2034,14,55.597
2034,14,56.366
2034,14,47.918
2033,15,52.360
2034,14,55.460
2034,14,56.255
2034,14,48.341
2033,15,51.812
2034,14,55.233
2034,14,56.266
2034,14,48.225
2033,15,52.696
2034,14,55.266
2034,14,56.185
2034,14,48.269
2033,15,53.242
2034,14,55.634
2034,14,56.243
2034,14,48.343
2033,15,52.931
2034,14,55.045
2034,14,56.183
2034,14,48.694
2033,15,52.664
2034,14,51.605
2034,14,54.391
2034,14,48.925
2033,15,52.795
2034,14,55.879
2034,14,55.440
2034,14,52.313
2033,15,52.041
2033,15,53.166
2033,15,54.196
915,15,38.115
0,16,9.710
0,16,8.231
0,16,8.268
0,16,8.179
0,16,8.236
0,16,8.220
0,16,8.243
0,16,8.230
0,16,8.252
0,16,8.215
0,16,8.250
0,16,8.204
0,16,8.245
0,16,8.218
0,16,8.232
0,16,8.229
0,16,8.207
0,16,8.204
0,16,8.242
0,16,8.199
0,16,8.201
0,16,8.194
0,16,8.209
0,16,8.150
0,16,8.153
0,16,8.178
0,16,8.183
0,16,8.164
0,16,8.156
0,16,8.153
0,16,8.208
0,16,8.136
0,16,8.176
0,16,8.138
0,16,8.186
0,16,8.121
0,16,8.131
0,16,8.151
0,16,8.179
0,16,8.109
0,16,8.143
0,16,8.165
0,16,8.159
0,16,8.134
0,16,8.119
0,16,8.157
0,16,8.167
0,16,8.093
0,16,8.165
0,16,8.128
0,16,8.148
0,16,8.130
0,16,8.157
0,16,8.113
0,16,8.175
0,16,8.111
0,16,8.179
0,16,8.098
0,16,8.158
0,16,8.137
0,16,8.127
0,16,8.135
0,16,8.147
0,16,8.126
0,16,8.131
0,16,8.155
0,16,8.163
0,16,8.115
0,16,8.149
0,16,8.124
0,16,8.154
0,16,8.129
0,16,8.120
0,16,8.134
0,16,8.150
0,16,8.109
0,16,8.133
0,16,8.136
0,16,8.182
0,16,8.108
0,16,8.138
0,16,8.166
0,16,8.142
0,16,8.149
0,16,8.124
0,16,8.139
0,16,8.174
0,16,8.104
0,16,8.154
0,16,8.124
0,16,8.161
0,16,8.102
0,16,8.185
0,16,8.096
0,16,8.172
0,16,8.105
0,16,8.166
0,16,8.150
0,16,8.157
0,16,8.091
0,16,8.138
0,16,8.153
0,16,8.148
0,16,8.163
0,16,8.123
0,16,8.137
0,16,8.165
0,16,8.107
0,16,8.139
0,16,8.148
0,16,8.165
0,16,8.094
0,16,8.149
0,16,8.153
0,16,8.160
0,16,8.125
0,16,8.140
0,16,8.183
0,16,8.128
0,16,8.132
0,16,8.132
0,16,8.128
0,16,8.175
0,16,8.130
0,16,8.145
0,16,8.130
0,16,8.186
0,16,8.111
0,16,8.124
0,16,8.147
0,16,8.158
0,16,8.144
0,16,8.118
0,16,8.154
0,16,8.160
0,16,8.129
0,16,8.127
0,16,8.137
0,16,8.200
0,16,8.090
0,16,8.146
0,16,8.150
0,16,8.155
0,16,8.102
0,16,8.144
0,16,8.123
0,16,8.162
0,16,8.120
0,16,8.173
0,16,8.123
0,16,8.194
0,16,8.102
0,16,8.142
0,16,8.140
0,16,8.165
0,16,8.110
0,16,8.125
0,16,8.151
0,16,8.171
0,16,8.139
0,16,8.137
0,16,8.145
0,16,8.181
0,16,8.121
0,16,8.153
0,16,8.127
0,16,8.178
0,16,8.116
0,16,8.143
0,16,8.138
0,16,8.186
0,16,8.140
0,16,8.116
0,16,8.167
0,16,8.161
0,16,8.161
0,16,8.108
0,16,8.160
0,16,8.193
0,16,8.114
0,16,8.152
0,16,8.136
0,16,8.149
0,16,8.155
0,16,8.118
0,16,8.187
0,16,8.136
0,16,8.128
0,16,8.149
0,16,8.146
0,16,8.200
0,16,8.111
0,16,8.149
0,16,8.154
0,16,8.168
0,16,8.138
0,16,8.151
0,16,8.149
0,16,8.173
0,16,8.151
0,16,8.137
0,16,8.136
0,16,8.187
0,16,8.121
0,16,8.157
0,16,8.140
0,16,8.222
0,16,8.105
0,16,8.142
0,16,8.158
0,16,8.176
0,16,8.155
0,16,8.140
0,16,8.144
0,16,8.194
0,16,8.133
0,16,8.160
0,16,8.150
0,16,8.175
0,16,8.156
0,16,8.139
0,16,8.148
0,16,8.184
0,16,8.139
0,16,8.147
0,16,8.172
0,16,8.168
0,16,8.124
0,16,8.167
0,16,8.168
0,16,8.178
0,16,8.115
0,16,8.144
0,16,8.183
0,16,8.179
0,16,8.109
0,16,8.179
0,16,8.132
0,16,8.184
0,16,8.118
0,16,8.147
0,16,8.151
0,16,8.181
0,16,8.148
0,16,8.126
0,16,8.168
0,16,8.170
0,16,8.136
0,16,8.152
0,16,8.165
0,16,8.154
0,16,8.185
0,16,8.129
0,16,8.147
0,16,8.215
0,16,8.109
0,16,8.141
0,16,8.140
0,16,8.186
0,16,8.165
0,16,8.132
0,16,8.156
0,16,8.151
0,16,8.151
0,16,8.171
0,16,8.126
0,16,8.162
0,16,8.170
0,16,8.139
0,16,8.159
0,16,8.173
0,16,8.157
0,16,8.125
0,16,8.164
0,16,8.186
0,16,8.124
0,16,8.172
0,16,8.148
0,16,8.159
0,16,8.133
0,16,8.174
0,16,8.158
0,16,8.179
0,16,8.121
0,16,8.174
0,16,8.162
0,16,8.168
0,16,8.141
0,16,8.158
0,16,8.202
0,16,8.159
0,16,8.141
0,16,8.132
0,16,8.181
0,16,8.179
0,16,8.148
0,16,8.128
0,16,8.164
0,16,8.190
0,16,8.137
0,16,8.158
0,16,8.165
0,16,8.178
0,16,8.130
0,16,8.185
0,16,8.173
0,16,8.166
0,16,8.133
0,16,8.164
0,16,8.167
0,16,8.208
0,16,8.118
0,16,8.154
0,16,8.146
0,16,8.191
0,16,8.178
0,16,8.161
0,16,8.152
0,16,8.203
0,16,8.134
0,16,8.177
0,16,8.156
0,16,8.186
0,16,8.164
0,16,8.150
0,16,8.146
0,16,8.180
0,16,8.154
0,16,8.140
0,16,8.221
0,16,8.161
0,16,8.146
0,16,8.160
0,16,8.152
0,16,8.196
0,16,8.140
0,16,8.154
0,16,8.169
0,16,8.194
0,16,8.161
0,16,8.163
0,16,8.143
0,16,8.224
0,16,8.146
0,16,8.149
0,16,8.155
0,16,8.216
0,16,8.146
0,16,8.174
0,16,8.153
0,16,8.219
0,16,8.114
0,16,8.172
0,16,8.173
0,16,8.201
0,16,8.130
0,16,8.168
0,16,8.174
0,16,8.198
0,16,8.157
0,16,8.178
0,16,8.172
0,16,8.219
0,16,8.112
0,16,8.187
0,16,8.169
0,16,8.202
0,16,8.157
0,16,8.188
0,16,8.161
0,16,8.187
0,16,8.167
0,16,8.181
0,16,8.171
0,16,8.216
0,16,8.147
0,16,8.182
0,16,8.206
0,16,8.255
0,16,8.118
0,16,8.151
0,16,8.206
0,16,8.191
0,16,8.179
0,16,8.191
0,16,8.170
0,16,8.217
0,16,8.148
0,16,8.178
0,16,8.177
0,16,8.245
0,16,8.140
0,16,8.182
0,16,8.193
0,16,8.206
0,16,8.175
0,16,8.181
0,16,8.146
0,16,8.213
0,16,8.193
0,16,8.171
0,16,8.174
0,16,8.212
0,16,8.179
0,16,8.176
0,16,8.160
0,16,8.237
0,16,8.159
0,16,8.183
0,16,8.176
0,16,8.208
0,16,8.179
0,16,8.195
0,16,8.180
0,16,8.210
0,16,8.168
0,16,8.176
0,16,8.203
0,16,8.200
0,16,8.174
0,16,8.181
0,16,8.188
0,16,8.237
0,16,8.169
0,16,8.152
0,16,8.212
0,16,8.212
0,16,8.147
0,16,8.212
0,16,8.158
0,16,8.203
0,16,8.193
0,16,8.188
0,16,8.191
0,16,8.185
0,16,8.197
0,16,8.170
0,16,8.190
0,16,8.230
0,16,8.175
0,16,8.197
0,16,8.184
0,16,8.199
0,16,8.182
0,16,8.161
0,16,8.220
0,16,8.196
0,16,8.167
0,16,8.195
0,16,8.210
0,16,8.176
0,16,8.187
0,16,8.167
0,16,8.230
0,16,8.222
0,16,8.162
0,16,8.168
0,16,8.209
0,16,8.197
0,16,8.223
0,16,8.140
0,16,8.198
0,16,8.221
0,16,8.152
0,16,8.245
0,16,8.171
0,16,8.194
0,16,8.172
0,16,8.181
0,16,8.198
0,16,8.216
0,16,8.174
0,16,8.189
0,16,8.219
0,16,8.225
0,16,8.172
0,16,8.186
0,16,8.200
0,16,8.224
0,16,8.168
0,16,8.197
0,16,8.179
0,16,8.241
0,16,8.144
0,16,8.210
0,16,8.183
0,16,8.209
0,16,8.198
0,16,8.173
0,16,8.188
0,16,8.234
0,16,8.164
0,16,8.194
0,16,8.185
0,16,8.247
0,16,8.159
0,16,8.167
0,16,8.199
0,16,8.234
0,16,8.185
0,16,8.194
0,16,8.208
0,16,8.203
0,16,8.190
0,16,8.179
0,16,8.227
0,16,8.214
0,16,8.177
0,16,8.174
0,16,8.205
0,16,8.232
0,16,8.171
0,16,8.187
0,16,8.216
0,16,8.230
0,16,8.193
0,16,8.186
0,16,8.209
0,16,8.236
0,16,8.187
0,16,8.202
0,16,8.204
0,16,8.230
0,16,8.179
0,16,8.157
0,16,8.235
0,16,8.209
0,16,8.196
0,16,8.179
0,16,8.215
0,16,8.276
0,16,8.104
0,16,8.210
0,16,8.199
0,16,8.241
0,16,8.181
0,16,8.194
0,16,8.198
0,16,8.213
0,16,8.207
0,16,8.215
0,16,8.199
0,16,8.229
0,16,8.180
0,16,8.201
0,16,8.212
0,16,8.231
0,16,8.185
0,16,8.181
0,16,8.263
0,16,8.190
0,16,8.168
0,16,8.228
0,16,8.194
0,16,8.252
0,16,8.159
0,16,8.192
0,16,8.216
0,16,8.238
0,16,8.189
0,16,8.220
0,16,8.232
0,16,8.207
0,16,8.178
0,16,8.226
0,16,8.185
0,16,8.239
0,16,8.184
0,16,8.231
0,16,8.196
0,16,8.250
0,16,8.188
0,16,8.197
0,16,8.214
0,16,8.232
0,16,8.192
0,16,8.216
0,16,8.198
0,16,8.261
0,16,8.170
0,16,8.222
0,16,8.173
0,16,8.263
0,16,8.191
0,16,8.180
0,16,8.201
0,16,8.253
0,16,8.192
0,16,8.217
0,16,8.195
0,16,8.227
0,16,8.193
0,16,8.232
0,16,8.209
0,16,8.222
0,16,8.228
0,16,8.196
0,16,8.258
0,16,8.195
0,16,8.212
0,16,8.192
0,16,8.223
0,16,8.237
0,16,8.220
0,16,8.197
0,16,8.213
0,16,8.269
0,16,8.171
0,16,8.212
0,16,8.245
0,16,8.270
0,16,8.187
0,16,8.218
0,16,8.213
0,16,8.243
0,16,8.205
0,16,8.188
0,16,8.236
0,16,8.276
0,16,8.183
0,16,8.234
0,16,8.230
0,16,8.247
0,16,8.180
0,16,8.238
0,16,8.239
0,16,8.225
0,16,8.187
0,16,8.214
0,16,8.231
0,16,8.253
0,16,8.227
0,16,8.211
